England  UK,419,Uxbridge,17/06/2018,17/06/2018 17:44:32,0,0,17/06/2018 18:06:24,0,17/06/2018 18:11:09,17/06/2018 18:14:52,223,0,0,0,D2.4.50
England  UK,421,Croydon North End,17/06/2018,17/06/2018 18:33:22,17/06/2018 20:31:48,7106,17/06/2018 19:16:48,17/06/2018 19:45:08,17/06/2018 19:51:23,17/06/2018 19:56:19,296,17/06/2018 19:57:17,17/06/2018 20:00:31,194,D2.4.50
England  UK,422,Wellingborough,17/06/2018,17/06/2018 16:25:53,17/06/2018 18:12:08,6375,17/06/2018 17:11:36,17/06/2018 17:47:56,17/06/2018 17:56:11,17/06/2018 17:59:50,219,17/06/2018 18:01:12,17/06/2018 18:04:13,181,D2.4.50
England  UK,423,Sittingbourne,17/06/2018,17/06/2018 16:17:46,17/06/2018 18:06:48,6542,17/06/2018 16:40:00,17/06/2018 17:09:55,17/06/2018 17:18:10,17/06/2018 17:22:51,281,17/06/2018 17:26:06,17/06/2018 17:29:00,174,D2.4.50
England  UK,424,Welwyn Garden City,17/06/2018,17/06/2018 16:12:29,17/06/2018 17:27:44,4515,17/06/2018 16:56:44,17/06/2018 17:12:08,17/06/2018 17:15:13,17/06/2018 17:19:46,273,17/06/2018 17:19:58,17/06/2018 17:22:39,161,D2.4.50
England  UK,427,Skegness,17/06/2018,17/06/2018 16:05:51,17/06/2018 16:53:23,2852,17/06/2018 16:26:43,17/06/2018 16:37:28,17/06/2018 16:41:23,17/06/2018 16:45:46,263,17/06/2018 16:46:08,17/06/2018 16:48:40,152,D2.4.50
England  UK,428,Redhill,17/06/2018,17/06/2018 16:15:46,17/06/2018 17:45:54,5408,17/06/2018 16:46:43,17/06/2018 17:06:08,17/06/2018 17:09:43,17/06/2018 17:14:03,260,17/06/2018 17:14:18,17/06/2018 17:17:05,167,D2.4.50
England  UK,429,Bury0St0Edmunds,17/06/2018,17/06/2018 16:18:07,17/06/2018 18:08:47,6640,17/06/2018 16:39:13,17/06/2018 17:02:47,17/06/2018 17:08:12,17/06/2018 17:12:26,254,17/06/2018 17:13:34,17/06/2018 17:16:13,159,D2.4.50
England  UK,431,Kilburn,17/06/2018,17/06/2018 17:24:57,17/06/2018 18:52:35,5258,17/06/2018 17:56:48,17/06/2018 18:14:36,17/06/2018 18:19:02,17/06/2018 18:23:35,273,17/06/2018 18:24:10,17/06/2018 18:27:10,180,D2.4.50
England  UK,432,Redcar,17/06/2018,17/06/2018 16:11:57,17/06/2018 17:20:51,4134,17/06/2018 16:47:40,17/06/2018 17:03:29,17/06/2018 17:07:35,17/06/2018 17:12:08,273,17/06/2018 17:12:26,17/06/2018 17:15:12,166,D2.4.50
England  UK,433,Hammersmith,17/06/2018,17/06/2018 17:58:29,17/06/2018 19:53:35,6906,17/06/2018 18:19:26,17/06/2018 18:47:58,17/06/2018 18:52:03,17/06/2018 18:56:32,269,17/06/2018 18:56:56,17/06/2018 18:59:40,164,D2.4.50
England  UK,434,Bootle,17/06/2018,17/06/2018 16:10:02,17/06/2018 17:27:34,4652,17/06/2018 16:40:47,17/06/2018 16:53:54,17/06/2018 16:57:49,17/06/2018 17:02:23,274,17/06/2018 17:02:51,17/06/2018 17:05:28,157,D2.4.50
England  UK,435,Peterlee,17/06/2018,17/06/2018 16:33:23,17/06/2018 18:33:45,7222,17/06/2018 16:55:17,17/06/2018 17:58:15,17/06/2018 18:10:41,17/06/2018 18:16:20,339,17/06/2018 18:16:35,17/06/2018 18:21:23,288,D2.4.50
England  UK,436,Beverley,17/06/2018,17/06/2018 16:11:19,17/06/2018 17:32:31,4872,17/06/2018 16:51:57,17/06/2018 17:14:41,17/06/2018 17:19:07,17/06/2018 17:23:30,263,17/06/2018 17:24:38,17/06/2018 17:27:27,169,D2.4.50
Scotland  UK,437,Inverness,17/06/2018,17/06/2018 16:09:37,0,0,17/06/2018 16:31:37,0,17/06/2018 16:37:12,17/06/2018 16:41:31,259,0,0,0,D2.4.50
England  UK,438,Wellington,17/06/2018,0,0,0,0,0,18/06/2018 09:13:50,18/06/2018 09:16:08,138,0,0,0,D2.4.50
England  UK,439,TCR,17/06/2018,17/06/2018 18:10:26,0,0,17/06/2018 18:50:29,0,17/06/2018 18:57:14,17/06/2018 19:01:53,279,0,0,0,D2.4.50
England  UK,440,Cowley,17/06/2018,17/06/2018 16:27:00,17/06/2018 17:43:03,4563,17/06/2018 16:48:04,17/06/2018 17:08:47,17/06/2018 17:13:13,17/06/2018 17:17:48,275,17/06/2018 17:18:22,17/06/2018 17:21:21,179,D2.4.50
England  UK,443,Northfield,17/06/2018,17/06/2018 15:18:51,17/06/2018 16:18:06,3555,17/06/2018 15:39:57,17/06/2018 15:59:30,17/06/2018 16:03:46,17/06/2018 16:08:06,260,17/06/2018 16:08:54,17/06/2018 16:11:33,159,D2.4.50
England  UK,445,Whitby,17/06/2018,17/06/2018 16:10:12,17/06/2018 17:00:44,3032,17/06/2018 16:31:17,17/06/2018 16:45:44,17/06/2018 16:48:40,17/06/2018 16:52:50,250,17/06/2018 16:52:54,17/06/2018 16:55:22,148,D2.4.50
Northern Ireland  UK,446,Craigavon,17/06/2018,17/06/2018 18:09:57,17/06/2018 19:37:51,5274,17/06/2018 18:39:55,17/06/2018 18:58:36,17/06/2018 19:02:51,17/06/2018 19:07:10,259,17/06/2018 19:07:53,17/06/2018 19:10:39,166,D2.4.50
Northern Ireland  UK,447,Coleraine,17/06/2018,17/06/2018 17:08:52,17/06/2018 18:46:43,5871,17/06/2018 17:42:27,17/06/2018 18:06:19,17/06/2018 18:10:54,17/06/2018 18:15:33,279,17/06/2018 18:16:48,17/06/2018 18:19:53,185,D2.4.50
England  UK,448,Worcester,17/06/2018,17/06/2018 17:28:37,17/06/2018 19:22:41,6844,17/06/2018 17:52:00,17/06/2018 18:19:21,17/06/2018 18:27:36,17/06/2018 18:32:31,295,17/06/2018 18:34:37,17/06/2018 18:37:58,201,D2.4.50
England  UK,449,Darlington,17/06/2018,17/06/2018 16:12:18,0,0,17/06/2018 16:34:14,0,17/06/2018 16:39:39,17/06/2018 16:44:09,270,0,0,0,D2.4.50
England  UK,450,Cambridge Fitzroy st,17/06/2018,17/06/2018 17:23:13,0,0,17/06/2018 17:47:13,0,17/06/2018 17:50:49,17/06/2018 17:55:32,283,0,0,0,D2.4.50
England  UK,451,Bedminster,17/06/2018,17/06/2018 16:54:17,0,0,17/06/2018 17:29:20,0,17/06/2018 17:34:05,17/06/2018 17:38:44,279,0,0,0,D2.4.50
Northern Ireland  UK,452,Enniskillen,17/06/2018,17/06/2018 17:03:19,17/06/2018 18:07:35,3856,17/06/2018 17:33:30,17/06/2018 17:42:36,17/06/2018 17:44:22,17/06/2018 17:47:35,193,17/06/2018 17:47:56,17/06/2018 17:49:19,83,D2.4.50
England  UK,453,Edgware Road,17/06/2018,17/06/2018 18:11:43,0,0,17/06/2018 18:51:19,0,17/06/2018 18:53:25,17/06/2018 18:57:53,268,0,0,0,D2.4.50
England  UK,454,Keynsham,17/06/2018,17/06/2018 16:49:23,0,0,17/06/2018 17:09:08,0,17/06/2018 17:16:44,17/06/2018 17:22:58,374,0,0,0,D2.4.50
England  UK,457,Cramlington,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,458,Bletchley,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,459,Ross0On0Wye,17/06/2018,17/06/2018 16:06:32,0,0,17/06/2018 16:32:42,0,17/06/2018 16:35:27,17/06/2018 16:39:57,270,0,0,0,D2.4.50
England  UK,460,Catcliffe,17/06/2018,17/06/2018 16:05:00,17/06/2018 16:50:06,2706,17/06/2018 16:25:54,17/06/2018 16:37:57,17/06/2018 16:40:13,17/06/2018 16:43:41,208,17/06/2018 16:43:58,17/06/2018 16:45:37,99,D2.4.50
England  UK,462,Shirley,17/06/2018,17/06/2018 17:37:55,0,0,17/06/2018 17:59:53,0,17/06/2018 18:02:39,17/06/2018 18:06:32,233,0,0,0,D2.4.50
England  UK,464,Huyton,17/06/2018,17/06/2018 15:54:54,17/06/2018 17:09:57,4503,17/06/2018 16:28:50,17/06/2018 16:43:13,17/06/2018 16:46:18,17/06/2018 16:50:32,254,17/06/2018 16:50:45,17/06/2018 16:53:14,149,D2.4.50
England  UK,466,Girlington,17/06/2018,17/06/2018 16:11:11,17/06/2018 17:56:22,6311,17/06/2018 16:51:50,17/06/2018 17:12:23,17/06/2018 17:17:18,17/06/2018 17:21:48,270,17/06/2018 17:22:22,17/06/2018 17:24:53,151,D2.4.50
England  UK,468,Normanton,17/06/2018,17/06/2018 15:50:53,17/06/2018 16:41:59,3066,17/06/2018 16:11:55,17/06/2018 16:27:31,17/06/2018 16:30:16,17/06/2018 16:34:45,269,17/06/2018 16:35:00,17/06/2018 16:37:45,165,D2.4.50
England  UK,471,Braintree,17/06/2018,17/06/2018 17:28:53,17/06/2018 19:20:36,6703,17/06/2018 17:51:56,17/06/2018 18:23:47,17/06/2018 18:30:33,17/06/2018 18:35:17,284,17/06/2018 18:36:11,17/06/2018 18:39:30,199,D2.4.50
England  UK,472,Dorchester,17/06/2018,17/06/2018 16:43:49,17/06/2018 19:39:15,10526,17/06/2018 17:04:49,17/06/2018 18:12:32,17/06/2018 18:21:28,17/06/2018 18:25:42,254,17/06/2018 18:25:58,17/06/2018 18:29:13,195,D2.4.50
Northern Ireland  UK,473,Newtownards,17/06/2018,17/06/2018 17:35:44,17/06/2018 18:56:55,4871,17/06/2018 18:05:41,17/06/2018 18:20:13,17/06/2018 18:23:18,17/06/2018 18:27:46,268,17/06/2018 18:28:14,17/06/2018 18:30:56,162,D2.4.50
England  UK,474,Dagenham Heathway,17/06/2018,17/06/2018 17:07:02,17/06/2018 18:39:54,5572,17/06/2018 17:28:06,17/06/2018 18:01:07,17/06/2018 18:05:23,17/06/2018 18:09:36,253,17/06/2018 18:09:47,17/06/2018 18:12:40,173,D2.4.50
England  UK,475,Bexhill0On0Sea,17/06/2018,0,0,0,0,0,18/06/2018 09:16:40,18/06/2018 09:19:19,159,0,0,0,D2.4.50
England  UK,477,Devizes,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,483,Letchworth,17/06/2018,17/06/2018 16:20:00,0,0,17/06/2018 17:01:32,0,17/06/2018 17:04:18,17/06/2018 17:08:22,244,0,0,0,D2.4.50
England  UK,484,Kirkstall,17/06/2018,17/06/2018 16:19:15,17/06/2018 17:50:22,5467,17/06/2018 17:00:47,17/06/2018 17:19:11,17/06/2018 17:24:26,17/06/2018 17:28:15,229,17/06/2018 17:29:07,17/06/2018 17:32:01,174,D2.4.50
England  UK,486,Milton Keynes,17/06/2018,17/06/2018 18:39:59,17/06/2018 20:28:01,6482,17/06/2018 19:22:41,17/06/2018 19:59:07,17/06/2018 20:08:22,17/06/2018 20:13:33,311,17/06/2018 20:15:30,17/06/2018 20:19:10,220,D2.4.50
England  UK,489,Huntingdon,17/06/2018,17/06/2018 16:16:46,17/06/2018 17:16:10,3564,17/06/2018 16:37:51,17/06/2018 16:49:43,17/06/2018 16:53:08,17/06/2018 16:57:12,244,17/06/2018 16:57:34,17/06/2018 16:59:52,138,D2.4.50
England  UK,501,Goole,17/06/2018,17/06/2018 16:14:02,0,0,17/06/2018 16:37:00,0,17/06/2018 16:40:16,17/06/2018 16:44:46,270,0,0,0,D2.4.50
England  UK,503,Tavistock,17/06/2018,17/06/2018 16:36:50,17/06/2018 17:22:23,2733,17/06/2018 16:57:52,17/06/2018 17:08:57,17/06/2018 17:11:12,17/06/2018 17:14:30,198,17/06/2018 17:14:38,17/06/2018 17:16:13,95,D2.4.50
Isle of Man,509,Isle of Man,17/06/2018,17/06/2018 17:25:03,17/06/2018 21:10:24,13521,17/06/2018 17:45:40,17/06/2018 18:53:07,17/06/2018 19:03:03,17/06/2018 19:10:32,449,17/06/2018 19:11:34,17/06/2018 19:17:54,380,D2.4.50
England  UK,510,Aylesbury,17/06/2018,17/06/2018 16:20:16,17/06/2018 17:55:34,5718,17/06/2018 16:56:23,17/06/2018 17:22:48,17/06/2018 17:27:53,17/06/2018 17:32:17,264,17/06/2018 17:33:00,17/06/2018 17:35:30,150,D2.4.50
Wales  UK,511,Aberystwyth,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,512,Lincoln Morrisons,17/06/2018,17/06/2018 16:17:22,17/06/2018 17:57:58,6036,17/06/2018 16:39:25,17/06/2018 17:04:50,17/06/2018 17:10:35,17/06/2018 17:14:14,219,17/06/2018 17:14:51,17/06/2018 17:17:57,186,D2.4.50
England  UK,513,Ormskirk,17/06/2018,17/06/2018 17:16:19,17/06/2018 18:19:52,3813,17/06/2018 17:37:22,17/06/2018 17:52:30,17/06/2018 17:55:26,17/06/2018 17:59:30,244,17/06/2018 17:59:55,17/06/2018 18:02:22,147,D2.4.50
England  UK,514,North Shields,17/06/2018,17/06/2018 16:05:13,17/06/2018 17:21:37,4584,17/06/2018 16:46:08,17/06/2018 16:56:04,17/06/2018 16:58:59,17/06/2018 17:02:45,226,17/06/2018 17:03:05,17/06/2018 17:05:20,135,D2.4.50
England  UK,516,Newmarket,17/06/2018,17/06/2018 16:14:05,17/06/2018 17:19:21,3916,17/06/2018 16:44:37,17/06/2018 16:57:10,17/06/2018 16:59:55,17/06/2018 17:04:10,255,17/06/2018 17:04:34,17/06/2018 17:06:47,133,D2.4.50
England  UK,518,Sudbury,17/06/2018,17/06/2018 19:12:19,17/06/2018 19:51:56,2377,17/06/2018 19:33:25,17/06/2018 19:44:09,17/06/2018 19:45:35,17/06/2018 19:47:58,143,17/06/2018 19:48:23,17/06/2018 19:48:56,33,D2.4.50
England  UK,519,Wisbech,17/06/2018,17/06/2018 16:17:40,17/06/2018 18:11:45,6845,17/06/2018 16:38:25,17/06/2018 17:27:33,17/06/2018 17:33:59,17/06/2018 17:38:43,284,17/06/2018 17:39:55,17/06/2018 17:43:06,191,D2.4.50
England  UK,520,Canterbury,17/06/2018,17/06/2018 16:54:01,17/06/2018 18:33:19,5958,17/06/2018 17:31:16,17/06/2018 17:58:16,17/06/2018 18:04:12,17/06/2018 18:08:50,278,17/06/2018 18:09:50,17/06/2018 18:12:52,182,D2.4.50
England  UK,521,Whitehaven,17/06/2018,17/06/2018 16:11:33,0,0,17/06/2018 16:41:56,0,17/06/2018 16:45:01,17/06/2018 16:49:14,253,0,0,0,D2.4.50
England  UK,523,Guiseley,17/06/2018,17/06/2018 16:36:03,17/06/2018 18:28:21,6738,17/06/2018 16:56:54,17/06/2018 17:51:54,17/06/2018 18:01:40,17/06/2018 18:08:05,385,17/06/2018 18:09:07,17/06/2018 18:16:34,447,D2.4.50
England  UK,524,Woodley,17/06/2018,17/06/2018 16:04:34,0,0,17/06/2018 16:36:19,0,17/06/2018 16:38:14,17/06/2018 16:42:33,259,0,0,0,D2.4.50
Scotland  UK,525,Galashiels,17/06/2018,17/06/2018 17:12:10,17/06/2018 18:18:35,3985,17/06/2018 17:33:04,17/06/2018 17:56:50,17/06/2018 18:00:16,17/06/2018 18:04:34,258,17/06/2018 18:05:01,17/06/2018 18:07:28,147,D2.4.50
Scotland  UK,526,Motherwell,17/06/2018,17/06/2018 16:47:57,17/06/2018 17:58:44,4247,17/06/2018 17:09:02,17/06/2018 17:26:07,17/06/2018 17:28:42,17/06/2018 17:32:41,239,17/06/2018 17:32:54,17/06/2018 17:35:12,138,D2.4.50
Wales  UK,527,Chepstow,17/06/2018,0,0,0,0,0,18/06/2018 09:26:36,18/06/2018 09:29:10,154,0,0,0,D2.4.50
England  UK,528,Nailsea,17/06/2018,17/06/2018 16:20:22,17/06/2018 17:17:08,3406,17/06/2018 16:50:21,17/06/2018 17:04:21,17/06/2018 17:06:16,17/06/2018 17:10:09,233,17/06/2018 17:10:24,17/06/2018 17:12:38,134,D2.4.50
England  UK,531,Malton,17/06/2018,17/06/2018 16:34:12,17/06/2018 17:24:13,3001,17/06/2018 16:55:20,17/06/2018 17:08:14,17/06/2018 17:10:29,17/06/2018 17:14:29,240,17/06/2018 17:14:53,17/06/2018 17:17:11,138,D2.4.50
England  UK,532,Pocklington,17/06/2018,17/06/2018 16:16:50,17/06/2018 17:25:26,4116,17/06/2018 16:37:55,17/06/2018 16:51:25,17/06/2018 16:53:31,17/06/2018 16:58:04,273,17/06/2018 16:58:18,17/06/2018 17:00:59,161,D2.4.50
England  UK,533,Redruth,17/06/2018,17/06/2018 16:19:49,17/06/2018 17:25:57,3968,17/06/2018 16:41:56,17/06/2018 16:59:38,17/06/2018 17:03:03,17/06/2018 17:07:12,249,0,0,0,D2.4.50
England  UK,534,Leighton Buzzard,17/06/2018,17/06/2018 15:06:31,17/06/2018 16:09:18,3767,17/06/2018 15:27:29,17/06/2018 15:46:45,17/06/2018 15:49:11,17/06/2018 15:53:09,238,17/06/2018 15:53:27,17/06/2018 15:55:42,135,D2.4.50
England  UK,535,Tonbridge,17/06/2018,17/06/2018 16:08:54,17/06/2018 17:27:55,4741,17/06/2018 16:44:48,17/06/2018 17:01:39,17/06/2018 17:05:24,17/06/2018 17:09:03,219,17/06/2018 17:09:08,17/06/2018 17:11:16,128,D2.4.50
England  UK,537,Chingford,17/06/2018,17/06/2018 16:14:01,17/06/2018 17:31:17,4636,17/06/2018 16:45:49,17/06/2018 17:02:32,17/06/2018 17:05:48,17/06/2018 17:09:57,249,17/06/2018 17:10:18,17/06/2018 17:12:56,158,D2.4.50
England  UK,538,Penrith,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,539,Cleethorpes,17/06/2018,17/06/2018 16:05:12,17/06/2018 16:51:10,2758,17/06/2018 16:26:15,17/06/2018 16:37:37,17/06/2018 16:40:03,17/06/2018 16:43:31,208,17/06/2018 16:43:44,17/06/2018 16:46:12,148,D2.4.50
England  UK,540,Loughton,17/06/2018,17/06/2018 16:15:32,17/06/2018 17:24:03,4111,17/06/2018 16:36:26,17/06/2018 16:55:04,17/06/2018 16:57:39,17/06/2018 17:01:57,258,17/06/2018 17:02:13,17/06/2018 17:04:37,144,D2.4.50
England  UK,541,Hertford,17/06/2018,17/06/2018 16:19:52,17/06/2018 19:06:25,9993,17/06/2018 16:40:30,17/06/2018 17:49:09,17/06/2018 17:56:04,17/06/2018 18:02:08,364,17/06/2018 18:02:57,17/06/2018 18:07:21,264,D2.4.50
England  UK,542,Longton,17/06/2018,17/06/2018 15:27:30,17/06/2018 16:58:49,5479,17/06/2018 16:12:06,17/06/2018 16:33:52,17/06/2018 16:37:37,17/06/2018 16:41:00,203,17/06/2018 16:41:33,17/06/2018 16:43:43,130,D2.4.50
Wales  UK,543,Mold,17/06/2018,17/06/2018 16:11:52,0,0,17/06/2018 16:32:47,0,17/06/2018 16:35:22,17/06/2018 16:39:20,238,0,0,0,D2.4.50
England  UK,544,Feltham,17/06/2018,17/06/2018 17:09:52,17/06/2018 18:05:51,3359,17/06/2018 17:30:50,17/06/2018 17:41:45,17/06/2018 17:43:41,17/06/2018 17:47:20,219,17/06/2018 17:47:27,17/06/2018 17:49:33,126,D2.4.50
England  UK,546,Leek,17/06/2018,17/06/2018 20:24:17,0,0,17/06/2018 20:57:38,0,17/06/2018 21:00:14,17/06/2018 21:04:27,253,0,0,0,D2.4.50
England  UK,547,Stretford,17/06/2018,17/06/2018 16:28:55,17/06/2018 18:02:11,5596,17/06/2018 16:49:16,17/06/2018 17:43:43,17/06/2018 17:48:19,17/06/2018 17:51:58,219,17/06/2018 17:52:24,17/06/2018 17:54:35,131,D2.4.50
England  UK,548,Halesowen,17/06/2018,17/06/2018 16:12:08,0,0,17/06/2018 16:32:43,0,17/06/2018 16:39:39,17/06/2018 16:47:54,495,0,0,0,D2.4.50
England  UK,549,Market Harborough,17/06/2018,17/06/2018 17:04:00,17/06/2018 18:13:39,4179,17/06/2018 17:25:07,17/06/2018 17:40:38,17/06/2018 17:44:33,17/06/2018 17:49:01,268,17/06/2018 17:49:57,17/06/2018 17:52:46,169,D2.4.50
England  UK,550,Chelmsley Wood,17/06/2018,17/06/2018 15:36:01,17/06/2018 17:25:29,6568,17/06/2018 16:13:45,17/06/2018 16:40:34,17/06/2018 16:47:19,17/06/2018 16:51:39,260,17/06/2018 16:53:03,17/06/2018 16:55:52,169,D2.4.50
England  UK,1804,Bradley Stoke,17/06/2018,17/06/2018 16:12:02,0,0,17/06/2018 16:32:59,0,17/06/2018 16:35:34,17/06/2018 16:40:07,273,0,0,0,D2.4.50
Wales  UK,552,Colwyn Bay,17/06/2018,17/06/2018 16:18:08,0,0,17/06/2018 16:53:33,0,17/06/2018 16:55:59,17/06/2018 17:00:17,258,0,0,0,D2.4.50
England  UK,553,Daventry,17/06/2018,17/06/2018 16:38:43,17/06/2018 17:39:45,3662,17/06/2018 17:11:59,17/06/2018 17:24:35,17/06/2018 17:27:20,17/06/2018 17:31:29,249,17/06/2018 17:31:46,17/06/2018 17:34:14,148,D2.4.50
England  UK,554,Lutterworth,17/06/2018,17/06/2018 16:07:26,17/06/2018 17:11:11,3825,17/06/2018 16:28:19,17/06/2018 16:42:05,17/06/2018 16:44:11,17/06/2018 16:48:54,283,17/06/2018 16:49:17,17/06/2018 16:51:42,145,D2.4.50
England  UK,555,Stourport0On0Severn,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,556,Tewkesbury,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,557,Tring,17/06/2018,17/06/2018 17:36:10,17/06/2018 18:26:26,3016,17/06/2018 17:57:10,17/06/2018 18:06:54,17/06/2018 18:09:59,17/06/2018 18:15:19,320,17/06/2018 18:15:37,17/06/2018 18:20:00,263,D2.4.50
England  UK,558,Walton0on0Thames,17/06/2018,17/06/2018 17:24:44,17/06/2018 19:55:39,9055,17/06/2018 17:45:21,17/06/2018 18:31:24,17/06/2018 18:40:30,17/06/2018 18:51:41,671,17/06/2018 18:52:29,17/06/2018 19:01:43,554,D2.4.50
England  UK,559,Sidcup,17/06/2018,17/06/2018 16:15:54,17/06/2018 18:08:56,6782,17/06/2018 16:36:35,17/06/2018 17:13:36,17/06/2018 17:18:41,17/06/2018 17:24:26,345,17/06/2018 17:24:50,17/06/2018 17:28:59,249,D2.4.50
England  UK,560,Oswestry,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,561,Hornchurch,17/06/2018,17/06/2018 16:11:06,0,0,17/06/2018 16:32:11,0,17/06/2018 16:34:17,17/06/2018 16:38:35,258,0,0,0,D2.4.50
England  UK,562,Okehampton,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,566,Selby,17/06/2018,17/06/2018 16:13:50,17/06/2018 18:58:10,9860,17/06/2018 16:37:23,17/06/2018 17:38:40,17/06/2018 17:44:56,17/06/2018 17:48:40,224,17/06/2018 17:48:54,17/06/2018 17:50:58,124,D2.4.50
England  UK,567,Ashington,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,568,Alfreton,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
Scotland  UK,569,Peterhead,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
Scotland  UK,570,Montrose,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,573,Clifton,17/06/2018,17/06/2018 17:35:29,17/06/2018 18:49:27,4438,17/06/2018 17:56:24,17/06/2018 18:31:23,17/06/2018 18:34:58,17/06/2018 18:39:28,270,17/06/2018 18:39:35,17/06/2018 18:42:13,158,D2.4.50
England  UK,574,Easton ( Fishponds ),17/06/2018,17/06/2018 16:09:30,17/06/2018 16:59:46,3016,17/06/2018 16:30:22,17/06/2018 16:45:42,17/06/2018 16:48:07,17/06/2018 16:52:10,243,17/06/2018 16:52:29,17/06/2018 16:54:53,144,D2.4.50
England  UK,575,Filton,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,576,Knowle,17/06/2018,17/06/2018 16:00:53,17/06/2018 17:05:28,3875,17/06/2018 16:28:47,17/06/2018 16:45:47,17/06/2018 16:48:52,17/06/2018 16:54:06,314,17/06/2018 16:54:18,17/06/2018 16:58:24,246,D2.4.50
England  UK,577,Wells,17/06/2018,17/06/2018 16:16:24,17/06/2018 17:16:32,3608,17/06/2018 16:37:17,17/06/2018 17:01:23,17/06/2018 17:03:58,17/06/2018 17:08:22,264,17/06/2018 17:08:46,17/06/2018 17:11:07,141,D2.4.50
England  UK,579,Nelson,17/06/2018,17/06/2018 16:27:39,17/06/2018 18:57:55,9016,17/06/2018 16:48:27,17/06/2018 17:40:03,17/06/2018 17:48:29,17/06/2018 17:53:53,324,17/06/2018 17:54:45,17/06/2018 18:00:47,362,D2.4.50
Scotland  UK,580,Saltcoats,17/06/2018,17/06/2018 16:21:39,17/06/2018 17:28:45,4026,17/06/2018 16:49:20,17/06/2018 17:02:30,17/06/2018 17:04:55,17/06/2018 17:08:49,234,17/06/2018 17:09:05,17/06/2018 17:11:39,154,D2.4.50
England  UK,587,Lewes,17/06/2018,17/06/2018 15:14:37,17/06/2018 16:11:40,3423,17/06/2018 15:41:49,17/06/2018 15:50:09,17/06/2018 15:51:54,17/06/2018 15:55:22,208,17/06/2018 15:55:33,17/06/2018 15:57:28,115,D2.4.50
England  UK,588,Honiton,17/06/2018,17/06/2018 17:07:37,17/06/2018 18:44:41,5824,17/06/2018 17:28:45,17/06/2018 18:11:50,17/06/2018 18:13:35,17/06/2018 18:16:03,148,17/06/2018 18:16:19,17/06/2018 18:17:02,43,D2.4.50
England  UK,589,Street,17/06/2018,17/06/2018 17:16:38,17/06/2018 18:35:09,4711,17/06/2018 17:47:03,17/06/2018 18:03:42,17/06/2018 18:06:08,17/06/2018 18:10:11,243,17/06/2018 18:10:24,17/06/2018 18:12:41,137,D2.4.50
England  UK,591,Launceston,17/06/2018,17/06/2018 17:40:41,17/06/2018 20:26:31,9950,17/06/2018 18:03:35,17/06/2018 19:02:15,17/06/2018 19:08:51,17/06/2018 19:11:55,184,17/06/2018 19:12:09,17/06/2018 19:14:25,136,D2.4.50
England  UK,592,Ely,17/06/2018,17/06/2018 18:57:05,17/06/2018 20:39:37,6152,17/06/2018 19:18:15,17/06/2018 19:45:20,17/06/2018 19:48:56,17/06/2018 19:53:26,270,17/06/2018 19:53:54,17/06/2018 19:56:35,161,D2.4.50
England  UK,593,Edgware 2,17/06/2018,17/06/2018 17:24:19,17/06/2018 19:11:09,6410,17/06/2018 17:45:09,17/06/2018 18:46:18,17/06/2018 18:53:53,17/06/2018 18:57:42,229,17/06/2018 18:58:31,17/06/2018 19:02:25,234,D2.4.50
Channel Islands,594,St Helier,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
Channel Islands,595,St Brelade,17/06/2018,0,0,0,0,0,0,0,0,0,0,0,D2.4.50
England  UK,596,Stamford Morrisons,17/06/2018,17/06/2018 16:25:46,17/06/2018 18:32:55,7629,17/06/2018 16:46:22,17/06/2018 17:31:25,17/06/2018 17:37:40,17/06/2018 17:43:50,370,17/06/2018 17:44:23,17/06/2018 17:49:12,289,D2.4.50
England  UK,598,Swinton,17/06/2018,17/06/2018 16:09:48,17/06/2018 17:29:26,4778,17/06/2018 16:39:26,17/06/2018 16:52:52,17/06/2018 16:55:37,17/06/2018 16:59:50,253,17/06/2018 17:00:02,17/06/2018 17:02:24,142,D2.4.50
England  UK,599,Wythenshawe,17/06/2018,17/06/2018 16:33:19,0,0,17/06/2018 16:53:59,0,17/06/2018 17:01:55,17/06/2018 17:06:24,269,0,0,0,D2.4.50
